family,sigma,role,seed,interval_index,distance
B,0.05,evaluation,1011,85,0.0443349991322316
B,0.05,evaluation,1011,86,0.029586680649953706
B,0.05,evaluation,1011,87,0.024421519216029676
B,0.05,evaluation,1011,88,0.03831397235849049
B,0.05,evaluation,1011,89,0.02797562727817319
B,0.05,evaluation,1011,90,0.029328762072172148
B,0.05,evaluation,1011,91,0.03158562310651862
B,0.05,evaluation,1011,92,0.03051125658326978
B,0.05,evaluation,1011,93,0.01945680450182305
B,0.05,evaluation,1011,94,0.022482867684902
B,0.05,evaluation,1011,95,0.03403839295376263
B,0.05,evaluation,1011,96,0.04111733719451144
B,0.05,evaluation,1011,97,0.03503758452308407
B,0.05,evaluation,1011,98,0.03611590471739053
B,0.05,evaluation,1011,99,0.030511486619914402
B,0.05,evaluation,1011,100,0.056789692248354035
B,0.05,evaluation,1011,101,0.09468206780331123
B,0.05,evaluation,1011,102,0.07767983800270159
B,0.05,evaluation,1011,103,0.039857035473392505
B,0.05,evaluation,1011,104,0.022512400287344858
B,0.05,evaluation,1011,105,0.03300181671567767
B,0.05,evaluation,1011,106,0.01984703643555319
B,0.05,evaluation,1011,107,0.01932141374329538
B,0.05,evaluation,1011,108,0.02488771929173926
B,0.05,evaluation,1011,109,0.04509545481082716
B,0.05,evaluation,1011,110,0.034519051759002654
B,0.05,evaluation,1011,111,0.04636867388050547
B,0.05,evaluation,1011,112,0.02422035415169578
B,0.05,evaluation,1011,113,0.034157310980049226
B,0.05,evaluation,1011,114,0.03709191205440294
B,0.05,evaluation,1011,115,0.02753013240776892
B,0.05,evaluation,1011,116,0.030585990439618876
B,0.05,evaluation,1011,117,0.025632014117827187
B,0.05,evaluation,1011,118,0.023812937243924453
B,0.05,evaluation,1011,119,0.02520372569604179
B,0.05,evaluation,1011,120,0.02283995235208342
B,0.05,evaluation,1011,121,0.0314228286909978
B,0.05,evaluation,1011,122,0.03434457092510754
B,0.05,evaluation,1011,123,0.026675798386398962
B,0.05,evaluation,1011,124,0.021747269408551956
B,0.05,evaluation,1011,125,0.020870282503614335
B,0.05,evaluation,1011,126,0.038251565909388496
B,0.05,evaluation,1011,127,0.03374732173519654
B,0.05,evaluation,1012,0,0.021937951929098837
B,0.05,evaluation,1012,1,0.02758599282336635
B,0.05,evaluation,1012,2,0.03984383200402941
B,0.05,evaluation,1012,3,0.04105457202500462
B,0.05,evaluation,1012,4,0.01949854962795944
B,0.05,evaluation,1012,5,0.01796434648678627
B,0.05,evaluation,1012,6,0.02118956544264558
B,0.05,evaluation,1012,7,0.022815506730289065
B,0.05,evaluation,1012,8,0.024594841923751245
B,0.05,evaluation,1012,9,0.02755486516811467
B,0.05,evaluation,1012,10,0.033999119532565895
B,0.05,evaluation,1012,11,0.0277508331212274
B,0.05,evaluation,1012,12,0.027250411860897272
B,0.05,evaluation,1012,13,0.026229214265980114
B,0.05,evaluation,1012,14,0.03981879916674101
B,0.05,evaluation,1012,15,0.06422204740637
B,0.05,evaluation,1012,16,0.0320126340598291
B,0.05,evaluation,1012,17,0.030420783753709366
B,0.05,evaluation,1012,18,0.030420783753709366
B,0.05,evaluation,1012,19,0.03527992513807568
B,0.05,evaluation,1012,20,0.05515580471446235
B,0.05,evaluation,1012,21,0.02394337809414121
B,0.05,evaluation,1012,22,0.054832486139905906
B,0.05,evaluation,1012,23,0.04414701966459833
B,0.05,evaluation,1012,24,0.025945956933960693
B,0.05,evaluation,1012,25,0.021330423979070538
B,0.05,evaluation,1012,26,0.053838901869948885
B,0.05,evaluation,1012,27,0.02965352732059813
B,0.05,evaluation,1012,28,0.04301185824663023
B,0.05,evaluation,1012,29,0.0389603764569218
B,0.05,evaluation,1012,30,0.02258103853171381
B,0.05,evaluation,1012,31,0.023307101277438833
B,0.05,evaluation,1012,32,0.036321541586664285
B,0.05,evaluation,1012,33,0.03481782083551694
B,0.05,evaluation,1012,34,0.023346148322742084
B,0.05,evaluation,1012,35,0.027347773978572354
B,0.05,evaluation,1012,36,0.03370417145281998
B,0.05,evaluation,1012,37,0.02382024113249418
B,0.05,evaluation,1012,38,0.021997026111965863
B,0.05,evaluation,1012,39,0.020787070704388094
B,0.05,evaluation,1012,40,0.018041080838235225
B,0.05,evaluation,1012,41,0.02370844060865917
B,0.05,evaluation,1012,42,0.024864994632383838
B,0.05,evaluation,1012,43,0.044271640233717546
B,0.05,evaluation,1012,44,0.03810934105041733
B,0.05,evaluation,1012,45,0.029853628527926543
B,0.05,evaluation,1012,46,0.038017894554883164
B,0.05,evaluation,1012,47,0.041197030874998236
B,0.05,evaluation,1012,48,0.028802980970640726
B,0.05,evaluation,1012,49,0.021430369153285476
B,0.05,evaluation,1012,50,0.03707409332502676
B,0.05,evaluation,1012,51,0.0312929034216716
B,0.05,evaluation,1012,52,0.052684073689782285
B,0.05,evaluation,1012,53,0.01883527719709005
B,0.05,evaluation,1012,54,0.028047604218945293
B,0.05,evaluation,1012,55,0.01902322958545502
B,0.05,evaluation,1012,56,0.030596444063168034
B,0.05,evaluation,1012,57,0.03224574897541346
B,0.05,evaluation,1012,58,0.05081321879304812
B,0.05,evaluation,1012,59,0.021018794456081825
B,0.05,evaluation,1012,60,0.02359555893059459
B,0.05,evaluation,1012,61,0.02283821716831197
B,0.05,evaluation,1012,62,0.022107195356993195
B,0.05,evaluation,1012,63,0.03753173406194235
B,0.05,evaluation,1012,64,0.023211452611237304
B,0.05,evaluation,1012,65,0.027831140265828752
B,0.05,evaluation,1012,66,0.020416038906532236
B,0.05,evaluation,1012,67,0.02748912513752036
B,0.05,evaluation,1012,68,0.037238843110241455
B,0.05,evaluation,1012,69,0.02850519273005243
B,0.05,evaluation,1012,70,0.021396413297698175
B,0.05,evaluation,1012,71,0.019835393109072716
B,0.05,evaluation,1012,72,0.026854149536426716
B,0.05,evaluation,1012,73,0.018768036657536152
B,0.05,evaluation,1012,74,0.02072892749199412
B,0.05,evaluation,1012,75,0.025776990487306237
B,0.05,evaluation,1012,76,0.026564494918723043
B,0.05,evaluation,1012,77,0.04691232470467302
B,0.05,evaluation,1012,78,0.03387686716256058
B,0.05,evaluation,1012,79,0.026691785856058588
B,0.05,evaluation,1012,80,0.029953194210452526
B,0.05,evaluation,1012,81,0.034860953868659166
B,0.05,evaluation,1012,82,0.02372118585031214
B,0.05,evaluation,1012,83,0.02285531430927237
B,0.05,evaluation,1012,84,0.028469551601107645
B,0.05,evaluation,1012,85,0.02326091713658096
B,0.05,evaluation,1012,86,0.033251893800169074
B,0.05,evaluation,1012,87,0.02303518164294615
B,0.05,evaluation,1012,88,0.018046077289210108
B,0.05,evaluation,1012,89,0.02298033145310781
B,0.05,evaluation,1012,90,0.030861074233885462
B,0.05,evaluation,1012,91,0.02626005143641992
B,0.05,evaluation,1012,92,0.026835897545914644
B,0.05,evaluation,1012,93,0.027509027933951907
B,0.05,evaluation,1012,94,0.031345751969948835
B,0.05,evaluation,1012,95,0.02265875120416537
B,0.05,evaluation,1012,96,0.02240150428332094
B,0.05,evaluation,1012,97,0.025658865594964414
B,0.05,evaluation,1012,98,0.023998476175438398
B,0.05,evaluation,1012,99,0.03618409876950354
B,0.05,evaluation,1012,100,0.029213381629263416
B,0.05,evaluation,1012,101,0.028902981538004233
B,0.05,evaluation,1012,102,0.02341144034203262
B,0.05,evaluation,1012,103,0.03257596351460196
B,0.05,evaluation,1012,104,0.030784445492740342
B,0.05,evaluation,1012,105,0.020392353101290048
B,0.05,evaluation,1012,106,0.03887148741641422
B,0.05,evaluation,1012,107,0.01740510187872446
B,0.05,evaluation,1012,108,0.02203586711440234
B,0.05,evaluation,1012,109,0.026585881354471198
B,0.05,evaluation,1012,110,0.027490859769917178
B,0.05,evaluation,1012,111,0.021598507278880352
B,0.05,evaluation,1012,112,0.015652656028859555
B,0.05,evaluation,1012,113,0.02097848162306177
B,0.05,evaluation,1012,114,0.027617294003105558
B,0.05,evaluation,1012,115,0.036518514629699045
B,0.05,evaluation,1012,116,0.03773847761007477
B,0.05,evaluation,1012,117,0.06827204414272667
B,0.05,evaluation,1012,118,0.0323016391746517
B,0.05,evaluation,1012,119,0.029096570360820865
B,0.05,evaluation,1012,120,0.029208582552769022
B,0.05,evaluation,1012,121,0.02466540098890785
B,0.05,evaluation,1012,122,0.02045198496962839
B,0.05,evaluation,1012,123,0.044887136564137675
B,0.05,evaluation,1012,124,0.055197361377865004
B,0.05,evaluation,1012,125,0.028969878175008644
B,0.05,evaluation,1012,126,0.022974842679688627
B,0.05,evaluation,1012,127,0.07928720338239284
B,0.05,evaluation,1013,0,0.03255664378843506
B,0.05,evaluation,1013,1,0.02723166444149014
B,0.05,evaluation,1013,2,0.01803600299308125
B,0.05,evaluation,1013,3,0.022218907686368028
B,0.05,evaluation,1013,4,0.017003626522878623
B,0.05,evaluation,1013,5,0.03328248821303415
B,0.05,evaluation,1013,6,0.045228258384025305
B,0.05,evaluation,1013,7,0.051014633936843634
B,0.05,evaluation,1013,8,0.03621831353001105
B,0.05,evaluation,1013,9,0.03207459825703179
B,0.05,evaluation,1013,10,0.029349260682087208
B,0.05,evaluation,1013,11,0.02896852554669646
B,0.05,evaluation,1013,12,0.033005364560369066
B,0.05,evaluation,1013,13,0.027824612929299757
B,0.05,evaluation,1013,14,0.03673207818386104
B,0.05,evaluation,1013,15,0.029405258646294036
B,0.05,evaluation,1013,16,0.030852266703665625
B,0.05,evaluation,1013,17,0.02444654979676952
B,0.05,evaluation,1013,18,0.01929668260947999
B,0.05,evaluation,1013,19,0.025745123479365126
B,0.05,evaluation,1013,20,0.025745123479365126
B,0.05,evaluation,1013,21,0.01749584724709023
B,0.05,evaluation,1013,22,0.03677722136860914
B,0.05,evaluation,1013,23,0.0434095459257611
B,0.05,evaluation,1013,24,0.02507744557697268
B,0.05,evaluation,1013,25,0.022262576621056747
B,0.05,evaluation,1013,26,0.03303099132618556
B,0.05,evaluation,1013,27,0.03303099132618556
B,0.05,evaluation,1013,28,0.027318665837089806
B,0.05,evaluation,1013,29,0.021507177712905196
B,0.05,evaluation,1013,30,0.03290467526376409
B,0.05,evaluation,1013,31,0.03682452198360763
B,0.05,evaluation,1013,32,0.020530193996964596
B,0.05,evaluation,1013,33,0.02492848502809477
B,0.05,evaluation,1013,34,0.04142426538680556
B,0.05,evaluation,1013,35,0.05330025995387336
B,0.05,evaluation,1013,36,0.032422652122013576
B,0.05,evaluation,1013,37,0.032422652122013576
B,0.05,evaluation,1013,38,0.022336074523920058
B,0.05,evaluation,1013,39,0.02506782445821898
B,0.05,evaluation,1013,40,0.03980921948488661
B,0.05,evaluation,1013,41,0.030712122898082544
B,0.05,evaluation,1013,42,0.028660847163195904
B,0.05,evaluation,1013,43,0.019921905127108758
B,0.05,evaluation,1013,44,0.03060469089855819
B,0.05,evaluation,1013,45,0.034651290087936965
B,0.05,evaluation,1013,46,0.02404584031334945
B,0.05,evaluation,1013,47,0.02515013422641285
B,0.05,evaluation,1013,48,0.020797994388334212
B,0.05,evaluation,1013,49,0.04032255056836754
B,0.05,evaluation,1013,50,0.030539212500823355
B,0.05,evaluation,1013,51,0.01496009900853612
B,0.05,evaluation,1013,52,0.027224884165966676
B,0.05,evaluation,1013,53,0.036161983120168856
B,0.05,evaluation,1013,54,0.045974198642964065
B,0.05,evaluation,1013,55,0.030797789787265634
B,0.05,evaluation,1013,56,0.02417049749321762
B,0.05,evaluation,1013,57,0.03335413764165855
B,0.05,evaluation,1013,58,0.027519627256434996
B,0.05,evaluation,1013,59,0.023434342695015133
B,0.05,evaluation,1013,60,0.03141849473353644
B,0.05,evaluation,1013,61,0.01928917182492968
B,0.05,evaluation,1013,62,0.031656540702228106
B,0.05,evaluation,1013,63,0.021895063318590216
B,0.05,evaluation,1013,64,0.02935253572337458
B,0.05,evaluation,1013,65,0.0366031045973661
B,0.05,evaluation,1013,66,0.04016050675437072
B,0.05,evaluation,1013,67,0.03406024647510128
B,0.05,evaluation,1013,68,0.03349135913388864
B,0.05,evaluation,1013,69,0.04495999979411114
B,0.05,evaluation,1013,70,0.039443306926614435
B,0.05,evaluation,1013,71,0.03826741852018509
B,0.05,evaluation,1013,72,0.0409635677087784
B,0.05,evaluation,1013,73,0.01857300493208123
B,0.05,evaluation,1013,74,0.020334224540797807
B,0.05,evaluation,1013,75,0.024758011630243035
B,0.05,evaluation,1013,76,0.026829066690027017
B,0.05,evaluation,1013,77,0.027798947583271692
B,0.05,evaluation,1013,78,0.027798947583271692
B,0.05,evaluation,1013,79,0.024274681521076626
B,0.05,evaluation,1013,80,0.02441669040580718
B,0.05,evaluation,1013,81,0.050085711162355884
B,0.05,evaluation,1013,82,0.030131363463893834
B,0.05,evaluation,1013,83,0.02420305913018697
B,0.05,evaluation,1013,84,0.033129660415270566
B,0.05,evaluation,1013,85,0.029641761668718278
B,0.05,evaluation,1013,86,0.03278292114870553
B,0.05,evaluation,1013,87,0.03130702879352515
B,0.05,evaluation,1013,88,0.021248909249170944
B,0.05,evaluation,1013,89,0.01812698814281276
B,0.05,evaluation,1013,90,0.021946411650033998
B,0.05,evaluation,1013,91,0.029534271453927646
B,0.05,evaluation,1013,92,0.03353195442556195
B,0.05,evaluation,1013,93,0.023904927395135514
B,0.05,evaluation,1013,94,0.025607904402307244
B,0.05,evaluation,1013,95,0.02610604231421451
B,0.05,evaluation,1013,96,0.024515607873298123
B,0.05,evaluation,1013,97,0.02829388339680608
B,0.05,evaluation,1013,98,0.023647472467310027
B,0.05,evaluation,1013,99,0.019502464889385236
B,0.05,evaluation,1013,100,0.02281208523819525
B,0.05,evaluation,1013,101,0.03143775265851334
B,0.05,evaluation,1013,102,0.017894526393346037
B,0.05,evaluation,1013,103,0.0231556128243341
B,0.05,evaluation,1013,104,0.02421632090002267
B,0.05,evaluation,1013,105,0.034095852061991797
B,0.05,evaluation,1013,106,0.034095852061991797
B,0.05,evaluation,1013,107,0.029043788252761327
B,0.05,evaluation,1013,108,0.03459891304254335
B,0.05,evaluation,1013,109,0.029324451400483786
B,0.05,evaluation,1013,110,0.02120720485554343
B,0.05,evaluation,1013,111,0.030729481124555952
B,0.05,evaluation,1013,112,0.0260981254608226
B,0.05,evaluation,1013,113,0.01734727410512185
B,0.05,evaluation,1013,114,0.037137503665157216
B,0.05,evaluation,1013,115,0.03803099113631654
B,0.05,evaluation,1013,116,0.024872454388403423
B,0.05,evaluation,1013,117,0.020480527111621488
B,0.05,evaluation,1013,118,0.030754136533341456
B,0.05,evaluation,1013,119,0.03485412195597308
B,0.05,evaluation,1013,120,0.027453093493720902
B,0.05,evaluation,1013,121,0.0291079397839121
B,0.05,evaluation,1013,122,0.06503729399172634
B,0.05,evaluation,1013,123,0.05521707360344327
B,0.05,evaluation,1013,124,0.03685911743430094
B,0.05,evaluation,1013,125,0.023288684809399135
B,0.05,evaluation,1013,126,0.016337630382625517
B,0.05,evaluation,1013,127,0.01657882142235164
B,0.05,evaluation,1014,0,0.0196497188660699
B,0.05,evaluation,1014,1,0.01788930187225049
B,0.05,evaluation,1014,2,0.023678201828635795
B,0.05,evaluation,1014,3,0.023678201828635795
B,0.05,evaluation,1014,4,0.020951258199851525
B,0.05,evaluation,1014,5,0.017882769873556744
B,0.05,evaluation,1014,6,0.0176326874881323
B,0.05,evaluation,1014,7,0.03076839994424943
B,0.05,evaluation,1014,8,0.09340484180260017
B,0.05,evaluation,1014,9,0.06954847663754363
B,0.05,evaluation,1014,10,0.02002630201708326
B,0.05,evaluation,1014,11,0.015362701889340826
B,0.05,evaluation,1014,12,0.03919545244818415
B,0.05,evaluation,1014,13,0.04172947694699626
B,0.05,evaluation,1014,14,0.02455849906006735
B,0.05,evaluation,1014,15,0.023430709135760563
B,0.05,evaluation,1014,16,0.0272575811410653
B,0.05,evaluation,1014,17,0.0182137067882627
B,0.05,evaluation,1014,18,0.019620154930591053
B,0.05,evaluation,1014,19,0.016413961505148105
B,0.05,evaluation,1014,20,0.06386266281230571
B,0.05,evaluation,1014,21,0.03800546309080194
B,0.05,evaluation,1014,22,0.03732571083209405
B,0.05,evaluation,1014,23,0.03745124108058813
B,0.05,evaluation,1014,24,0.03459943352623042
B,0.05,evaluation,1014,25,0.03510274347839345
B,0.05,evaluation,1014,26,0.03702550805866493
B,0.05,evaluation,1014,27,0.054620137781090955
B,0.05,evaluation,1014,28,0.04607684902065224
B,0.05,evaluation,1014,29,0.021926957636152718
B,0.05,evaluation,1014,30,0.025224326414315386
B,0.05,evaluation,1014,31,0.0287369333433583
B,0.05,evaluation,1014,32,0.022797853830223456
B,0.05,evaluation,1014,33,0.023162921509657576
B,0.05,evaluation,1014,34,0.0329898329513303
B,0.05,evaluation,1014,35,0.051185630607988544
B,0.05,evaluation,1014,36,0.02047034069954734
B,0.05,evaluation,1014,37,0.03235696750401649
B,0.05,evaluation,1014,38,0.03521113827623906
B,0.05,evaluation,1014,39,0.05355331325317153
B,0.05,evaluation,1014,40,0.022544438116974708
B,0.05,evaluation,1014,41,0.03516916091363514
B,0.05,evaluation,1014,42,0.03516916091363514
B,0.05,evaluation,1014,43,0.022400560089567784
B,0.05,evaluation,1014,44,0.02036380120730178
B,0.05,evaluation,1014,45,0.0285738740323766
B,0.05,evaluation,1014,46,0.026381529404011807
B,0.05,evaluation,1014,47,0.021316689038689683
B,0.05,evaluation,1014,48,0.04318583697091906
B,0.05,evaluation,1014,49,0.04564316732725616
B,0.05,evaluation,1014,50,0.02446818495899751
B,0.05,evaluation,1014,51,0.017513658395332872
B,0.05,evaluation,1014,52,0.025454211428141752
B,0.05,evaluation,1014,53,0.031116825167804285
B,0.05,evaluation,1014,54,0.029122939419450364
B,0.05,evaluation,1014,55,0.03487058200309359
B,0.05,evaluation,1014,56,0.02193786481547795
B,0.05,evaluation,1014,57,0.01951632898753409
B,0.05,evaluation,1014,58,0.032534215538939745
B,0.05,evaluation,1014,59,0.03446387262885458
B,0.05,evaluation,1014,60,0.019662002492263915
B,0.05,evaluation,1014,61,0.020111110588176287
B,0.05,evaluation,1014,62,0.02227539566889248
B,0.05,evaluation,1014,63,0.0278125497514419
B,0.05,evaluation,1014,64,0.03364522943730042
B,0.05,evaluation,1014,65,0.025877231460689848
B,0.05,evaluation,1014,66,0.045578709586395205
B,0.05,evaluation,1014,67,0.02624296438908541
B,0.05,evaluation,1014,68,0.0266689190291855
B,0.05,evaluation,1014,69,0.022221251315067997
B,0.05,evaluation,1014,70,0.018637857664539487
B,0.05,evaluation,1014,71,0.030375225273928618
B,0.05,evaluation,1014,72,0.016708417563345228
B,0.05,evaluation,1014,73,0.04582299180022502
B,0.05,evaluation,1014,74,0.04582299180022502
B,0.05,evaluation,1014,75,0.023201137828246343
B,0.05,evaluation,1014,76,0.021888227434343932
B,0.05,evaluation,1014,77,0.03543381632344919
B,0.05,evaluation,1014,78,0.026434667221287178
B,0.05,evaluation,1014,79,0.02053277049979541
B,0.05,evaluation,1014,80,0.03239015759434086
B,0.05,evaluation,1014,81,0.04162463773804573
B,0.05,evaluation,1014,82,0.04269080021472369
B,0.05,evaluation,1014,83,0.0318678648312024
B,0.05,evaluation,1014,84,0.04815248996210608
B,0.05,evaluation,1014,85,0.02189447496105625
B,0.05,evaluation,1014,86,0.03256828695969716
B,0.05,evaluation,1014,87,0.025586374682164542
B,0.05,evaluation,1014,88,0.03068199761031206
B,0.05,evaluation,1014,89,0.030887805781511332
B,0.05,evaluation,1014,90,0.0378029439068626
B,0.05,evaluation,1014,91,0.028658695191776332
B,0.05,evaluation,1014,92,0.023470842657708213
B,0.05,evaluation,1014,93,0.019855993295486943
B,0.05,evaluation,1014,94,0.04610493965232182
B,0.05,evaluation,1014,95,0.0372855328528712
B,0.05,evaluation,1014,96,0.029777561142514702
B,0.05,evaluation,1014,97,0.026246618250362057
B,0.05,evaluation,1014,98,0.028128085754167254
B,0.05,evaluation,1014,99,0.025572128635785424
B,0.05,evaluation,1014,100,0.01894964524647992
B,0.05,evaluation,1014,101,0.02749144556295141
B,0.05,evaluation,1014,102,0.024995700416685057
B,0.05,evaluation,1014,103,0.0260404019808613
B,0.05,evaluation,1014,104,0.02099203295984837
B,0.05,evaluation,1014,105,0.05189972514461458
B,0.05,evaluation,1014,106,0.05189972514461458
B,0.05,evaluation,1014,107,0.034633667486335146
B,0.05,evaluation,1014,108,0.019440071529193862
B,0.05,evaluation,1014,109,0.02131159681688362
B,0.05,evaluation,1014,110,0.05008217171657031
B,0.05,evaluation,1014,111,0.05410736287385798
B,0.05,evaluation,1014,112,0.0313235829853144
B,0.05,evaluation,1014,113,0.020270377239731907
B,0.05,evaluation,1014,114,0.029892277481157144
B,0.05,evaluation,1014,115,0.02049091047932019
B,0.05,evaluation,1014,116,0.03537578879357956
B,0.05,evaluation,1014,117,0.031775119411714514
B,0.05,evaluation,1014,118,0.03872308338776573
B,0.05,evaluation,1014,119,0.027248453744159587
B,0.05,evaluation,1014,120,0.026264581276884805
B,0.05,evaluation,1014,121,0.022775677127064707
B,0.05,evaluation,1014,122,0.02594326865657632
B,0.05,evaluation,1014,123,0.021108210025892235
B,0.05,evaluation,1014,124,0.01860361535891998
B,0.05,evaluation,1014,125,0.04187243124692505
B,0.05,evaluation,1014,126,0.035088165965322236
B,0.05,evaluation,1014,127,0.028740046760891758
B,0.05,evaluation,1015,0,0.025634866366602727
B,0.05,evaluation,1015,1,0.03789715028239779
B,0.05,evaluation,1015,2,0.04057853982386017
B,0.05,evaluation,1015,3,0.04198345372359494
B,0.05,evaluation,1015,4,0.019008904938258672
B,0.05,evaluation,1015,5,0.020663046316656344
B,0.05,evaluation,1015,6,0.02187235315082031
B,0.05,evaluation,1015,7,0.023714176897787473
B,0.05,evaluation,1015,8,0.03957569287672094
B,0.05,evaluation,1015,9,0.042423993759946904
B,0.05,evaluation,1015,10,0.04163517984880985
B,0.05,evaluation,1015,11,0.048197765974208384
B,0.05,evaluation,1015,12,0.034594832487539424
B,0.05,evaluation,1015,13,0.028802067968056254
B,0.05,evaluation,1015,14,0.029549413879421976
B,0.05,evaluation,1015,15,0.04641158192989195
B,0.05,evaluation,1015,16,0.06984677242349349
B,0.05,evaluation,1015,17,0.01534937662348271
B,0.05,evaluation,1015,18,0.03911883512756939
B,0.05,evaluation,1015,19,0.030778731065205706
B,0.05,evaluation,1015,20,0.03550402210041853
B,0.05,evaluation,1015,21,0.03625746328168669
B,0.05,evaluation,1015,22,0.02758066197579371
B,0.05,evaluation,1015,23,0.02660431584395193
B,0.05,evaluation,1015,24,0.020907430786045067
B,0.05,evaluation,1015,25,0.029386173413862682
B,0.05,evaluation,1015,26,0.03374599660310054
B,0.05,evaluation,1015,27,0.022087128492978184
B,0.05,evaluation,1015,28,0.022747913543501364
B,0.05,evaluation,1015,29,0.0462007945553448
B,0.05,evaluation,1015,30,0.03969300031580977
B,0.05,evaluation,1015,31,0.030365281878765638
B,0.05,evaluation,1015,32,0.018452183071492285
B,0.05,evaluation,1015,33,0.034444584765367416
B,0.05,evaluation,1015,34,0.034444584765367416
B,0.05,evaluation,1015,35,0.04048291369784436
B,0.05,evaluation,1015,36,0.02368948460874183
B,0.05,evaluation,1015,37,0.022458739601971783
B,0.05,evaluation,1015,38,0.020367597947560653
B,0.05,evaluation,1015,39,0.04935714276786929
B,0.05,evaluation,1015,40,0.032976747018065036
B,0.05,evaluation,1015,41,0.02315077893847068
B,0.05,evaluation,1015,42,0.02315077893847068
B,0.05,evaluation,1015,43,0.02251120203529748
B,0.05,evaluation,1015,44,0.02251120203529748
B,0.05,evaluation,1015,45,0.03563168454874538
B,0.05,evaluation,1015,46,0.030769048011147618
B,0.05,evaluation,1015,47,0.02559003168196672
B,0.05,evaluation,1015,48,0.06964693025055904
B,0.05,evaluation,1015,49,0.05316767684935267
B,0.05,evaluation,1015,50,0.025034064223076025
B,0.05,evaluation,1015,51,0.044140888301117856
B,0.05,evaluation,1015,52,0.038360502541794766
B,0.05,evaluation,1015,53,0.03361238636834202
B,0.05,evaluation,1015,54,0.033079624759901366
B,0.05,evaluation,1015,55,0.02919106940288343
B,0.05,evaluation,1015,56,0.028252399523839344
B,0.05,evaluation,1015,57,0.022058005338835996
B,0.05,evaluation,1015,58,0.0350013759403503
B,0.05,evaluation,1015,59,0.03640394928943376
B,0.05,evaluation,1015,60,0.02382063129008785
B,0.05,evaluation,1015,61,0.01877771743184415
B,0.05,evaluation,1015,62,0.03194039786305239
B,0.05,evaluation,1015,63,0.023614449466482237
B,0.05,evaluation,1015,64,0.02242600194161722
B,0.05,evaluation,1015,65,0.0246387808156162
B,0.05,evaluation,1015,66,0.019681946148862997
B,0.05,evaluation,1015,67,0.030988291818940236
B,0.05,evaluation,1015,68,0.041765242986921865
B,0.05,evaluation,1015,69,0.03863987921533729
B,0.05,evaluation,1015,70,0.03259441519224131
B,0.05,evaluation,1015,71,0.02740614593584164
B,0.05,evaluation,1015,72,0.026730867823107574
B,0.05,evaluation,1015,73,0.03294514946261684
B,0.05,evaluation,1015,74,0.027456376274869562
B,0.05,evaluation,1015,75,0.035892575357445944
B,0.05,evaluation,1015,76,0.0401459876995012
B,0.05,evaluation,1015,77,0.03343213214151512
B,0.05,evaluation,1015,78,0.035875417730375
B,0.05,evaluation,1015,79,0.038851567428212774
B,0.05,evaluation,1015,80,0.025585748334151077
B,0.05,evaluation,1015,81,0.05610036493420193
B,0.05,evaluation,1015,82,0.05610036493420193
B,0.05,evaluation,1015,83,0.03247446898460344
B,0.05,evaluation,1015,84,0.02602666053455667
B,0.05,evaluation,1015,85,0.05385435381050818
B,0.05,evaluation,1015,86,0.028090143112749627
B,0.05,evaluation,1015,87,0.04772451814445719
B,0.05,evaluation,1015,88,0.020739140771758188
B,0.05,evaluation,1015,89,0.03511967023312415
B,0.05,evaluation,1015,90,0.031559816232712694
B,0.05,evaluation,1015,91,0.02186356201336214
B,0.05,evaluation,1015,92,0.026310642649281374
B,0.05,evaluation,1015,93,0.018415033489725924
B,0.05,evaluation,1015,94,0.022498031398836927
B,0.05,evaluation,1015,95,0.025348052691475068
B,0.05,evaluation,1015,96,0.03251301919188922
B,0.05,evaluation,1015,97,0.03136884305987081
B,0.05,evaluation,1015,98,0.026878558984327682
B,0.05,evaluation,1015,99,0.03468881085257701
B,0.05,evaluation,1015,100,0.02990455515863552
B,0.05,evaluation,1015,101,0.02594764600769754
B,0.05,evaluation,1015,102,0.030635090065709802
B,0.05,evaluation,1015,103,0.022869271224482107
B,0.05,evaluation,1015,104,0.026718241307487234
B,0.05,evaluation,1015,105,0.020443867218538372
B,0.05,evaluation,1015,106,0.019073631222073895
B,0.05,evaluation,1015,107,0.03744341426065606
B,0.05,evaluation,1015,108,0.02681666703512617
B,0.05,evaluation,1015,109,0.03369771920360054
B,0.05,evaluation,1015,110,0.04128397885064408
B,0.05,evaluation,1015,111,0.03456781586575436
B,0.05,evaluation,1015,112,0.03630980608797567
B,0.05,evaluation,1015,113,0.019583782804568906
B,0.05,evaluation,1015,114,0.044733536206458785
B,0.05,evaluation,1015,115,0.021970345352935964
B,0.05,evaluation,1015,116,0.02929924759843519
B,0.05,evaluation,1015,117,0.02198851789094694
B,0.05,evaluation,1015,118,0.04791877078079182
B,0.05,evaluation,1015,119,0.057031367749717427
B,0.05,evaluation,1015,120,0.04053511491123604
B,0.05,evaluation,1015,121,0.042825315560960225
B,0.05,evaluation,1015,122,0.026508703657837834
B,0.05,evaluation,1015,123,0.024080356932530744
B,0.05,evaluation,1015,124,0.01972093466707422
B,0.05,evaluation,1015,125,0.035133542341015386
B,0.05,evaluation,1015,126,0.06152366162503528
B,0.05,evaluation,1015,127,0.046654001489233765
B,0.05,evaluation,1016,0,0.021400656962938996
B,0.05,evaluation,1016,1,0.019976034659514
B,0.05,evaluation,1016,2,0.020421369687997185
B,0.05,evaluation,1016,3,0.07986647604898725
